,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,hour,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
15329,295.22,0.0,0.0,20,3,11,0,0,0,0,0,0,0,1,0,0,0,0
19938,276.29,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
35148,298.75,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
546,285.97,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
24459,298.21,0.0,0.0,75,2,22,0,0,0,0,0,0,0,1,0,0,0,0
19209,274.55,0.0,0.0,90,1,21,0,0,0,0,0,0,0,1,0,0,0,0
20373,269.82,0.0,0.0,1,2,12,0,0,0,0,0,0,0,1,0,0,0,0
37720,280.72,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
4266,269.83,0.0,0.0,75,2,22,0,0,0,0,0,0,0,1,0,0,0,0
30927,278.4,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
3948,269.5,0.0,0.0,90,3,10,0,0,0,0,0,0,0,1,0,0,0,0
28603,282.22,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
28140,283.95,0.0,0.0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0
34765,286.77,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
22800,284.69,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
16999,293.94,0.0,0.0,1,3,9,0,0,0,0,0,0,0,1,0,0,0,0
14280,284.25,0.34,0.0,68,2,19,0,0,0,0,0,0,0,1,0,0,0,0
22340,274.36,0.0,0.0,75,4,16,0,0,0,0,0,0,0,1,0,0,0,0
9841,275.55,0.0,0.0,75,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5746,275.56,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
43872,289.16,0.0,0.0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45921,294.69,0.0,0.0,1,2,10,0,0,0,0,0,0,0,1,0,0,0,0
40813,276.08,0.0,0.0,75,3,13,0,0,0,0,0,0,0,1,0,0,0,0
2749,263.44,0.0,0.0,20,1,19,0,0,0,0,0,0,0,1,0,0,0,0
18808,285.22,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
6909,286.66,0.0,0.0,12,4,6,0,0,0,0,0,0,0,1,0,0,0,0
21829,281.79,0.0,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
1039,282.06,0.0,0.0,40,4,17,0,0,0,0,0,0,0,1,0,0,0,0
14439,287.32,0.0,0.0,88,4,7,0,0,0,0,0,0,0,1,0,0,0,0
41138,262.35,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
23565,299.67,0.0,0.0,90,4,15,0,0,0,0,0,0,0,1,0,0,0,0
12805,275.65,0.0,0.0,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8154,295.17,0.0,0.0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0
37361,296.46,0.0,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
26821,287.59,0.0,0.0,92,1,5,0,0,0,0,0,0,0,1,0,0,0,0
12619,250.14,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12877,266.52,0.0,0.0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31807,274.83,0.0,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
29891,267.08,0.0,0.0,90,2,13,0,0,0,0,0,0,0,1,0,0,0,0
2217,269.58,0.0,0.0,90,1,21,0,0,0,0,0,0,0,1,0,0,0,0
20250,261.45,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
30621,274.16,0.0,0.0,90,1,19,0,0,0,0,0,0,0,1,0,0,0,0
1816,269.93,0.0,0.0,93,0,2,0,0,0,0,0,0,0,1,0,0,0,0
14228,288.9,0.0,0.0,1,2,10,0,0,0,0,0,0,0,1,0,0,0,0
11711,260.04,0.0,0.0,64,0,2,0,0,0,0,0,0,0,1,0,0,0,0
20615,268.08,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
42902,271.79,0.0,0.0,90,2,17,0,0,0,0,0,0,0,1,0,0,0,0
36377,290.58,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45268,291.42,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
9713,278.24,0.0,0.0,64,4,15,0,0,0,0,0,0,0,1,0,0,0,0
37652,292.51,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
26536,297.93,0.0,0.0,1,2,18,0,0,0,0,0,0,0,1,0,0,0,0
12278,265.62,0.0,0.0,90,1,23,0,0,0,0,0,0,0,1,0,0,0,0
15479,297.49,0.0,0.0,0,2,17,0,0,0,0,0,0,0,1,0,0,0,0
25422,296.35,0.0,0.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18102,287.04,0.0,0.0,40,4,8,0,0,0,0,0,0,0,1,0,0,0,0
17868,300.19,0.0,0.0,40,2,19,0,0,0,0,0,0,0,1,0,0,0,0
15938,288.3,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
14864,287.84,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
41974,263.0,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
40859,272.79,0.0,0.0,90,2,9,0,0,0,0,0,0,0,1,0,0,0,0
11081,249.15,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23779,290.29,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
45845,296.15,0.0,0.0,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0
44082,293.09,0.0,0.0,90,4,17,0,0,0,0,0,0,0,1,0,0,0,0
27716,278.653,0.0,0.0,64,0,4,0,0,0,0,0,0,0,1,0,0,0,0
33754,284.79,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7242,297.1,0.0,0.0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2080,275.44,0.0,0.0,90,2,14,0,0,0,0,0,0,0,1,0,0,0,0
47215,285.49,0.25,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
16438,294.42,0.0,0.0,1,3,9,0,0,0,0,0,0,0,1,0,0,0,0
14213,285.21,0.42,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47684,302.77,0.0,0.0,75,3,17,0,0,0,0,0,0,0,1,0,0,0,0
12027,256.56,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
47261,300.79,0.25,0.0,1,3,17,0,0,0,0,0,0,0,1,0,0,0,0
6166,287.15,0.0,0.0,90,2,10,0,0,0,0,0,0,0,1,0,0,0,0
38190,293.95,0.0,0.0,1,2,20,0,0,0,0,0,0,0,1,0,0,0,0
45093,294.58,0.0,0.0,75,3,13,0,0,0,0,0,0,0,1,0,0,0,0
16828,301.31,0.0,0.0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,0
42927,262.29,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
13475,281.37,0.0,0.0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3715,271.84,0.0,0.0,90,2,18,0,0,0,0,0,0,0,1,0,0,0,0
2795,271.48,0.0,0.0,98,1,20,0,0,0,0,0,0,0,1,0,0,0,0
19596,270.58,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
649,278.27,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
871,276.29,0.0,0.0,75,2,18,0,0,0,0,0,0,0,1,0,0,0,0
38943,279.15,0.0,0.0,90,2,21,0,0,0,0,0,0,0,1,0,0,0,0
20496,273.02,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
33031,286.89,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
47366,294.82,0.51,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
8031,290.86,0.0,0.0,32,1,21,0,0,0,0,0,0,0,1,0,0,0,0
11120,252.46,0.0,0.0,90,2,11,0,0,0,0,0,0,0,1,0,0,0,0
31509,286.64,0.0,0.0,75,3,14,0,0,0,0,0,0,0,1,0,0,0,0
45872,298.21,0.0,0.0,5,1,9,0,0,0,0,0,0,0,1,0,0,0,0
6187,293.73,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
47120,297.85,1.78,0.0,40,3,9,0,0,0,0,0,0,0,1,0,0,0,0
21049,260.8,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
20507,273.8,0.0,0.25,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
17577,285.14,0.0,0.0,1,3,8,0,0,0,0,0,0,0,1,0,0,0,0
32476,294.08,0.0,0.0,1,2,17,0,0,0,0,0,0,0,1,0,0,0,0
12384,274.0,0.0,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
45186,295.22,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
2939,257.97,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
18247,287.67,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
12334,266.77,0.0,0.0,20,4,7,0,0,0,0,0,0,0,1,0,0,0,0
40150,257.79,0.0,0.0,90,2,9,0,0,0,0,0,0,0,1,0,0,0,0
18472,291.49,0.0,0.0,75,0,2,0,0,0,0,0,0,0,1,0,0,0,0
35,284.55,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45757,297.62,0.0,0.0,75,3,8,0,0,0,0,0,0,0,1,0,0,0,0
8946,286.86,0.0,0.0,90,1,23,0,0,0,0,0,0,0,1,0,0,0,0
32619,281.84,0.0,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
42800,269.69,0.0,0.0,1,3,14,0,0,0,0,0,0,0,1,0,0,0,0
27473,276.055,0.0,0.0,68,0,23,0,0,0,0,0,0,0,1,0,0,0,0
28096,275.34,0.0,0.0,90,3,6,0,0,0,0,0,0,0,1,0,0,0,0
32888,277.82,0.0,0.0,90,4,8,0,0,0,0,0,0,0,1,0,0,0,0
11420,273.36,0.0,0.0,64,0,2,0,0,0,0,0,0,0,1,0,0,0,0
46045,290.22,0.0,0.0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
7489,296.06,0.0,0.0,56,0,5,0,0,0,0,0,0,0,1,0,0,0,0
34677,288.86,0.0,0.0,40,0,4,0,0,0,0,0,0,0,1,0,0,0,0
708,273.62,0.0,0.0,20,1,23,0,0,0,0,0,0,0,1,0,0,0,0
27765,276.75,0.0,0.0,75,1,5,0,0,0,0,0,0,0,1,0,0,0,0
37373,304.82,0.0,0.0,40,2,19,0,0,0,0,0,0,0,1,0,0,0,0
38048,280.29,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
20053,274.88,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
33832,279.15,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
1776,278.64,0.0,0.0,40,3,11,0,0,0,0,0,0,0,1,0,0,0,0
6380,279.9,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
3871,263.42,0.0,0.0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1228,276.8,0.0,0.0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0
4643,272.78,0.0,0.0,75,1,7,0,0,0,0,0,0,0,1,0,0,0,0
41491,265.62,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
40804,268.35,0.0,0.0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
31916,272.22,0.0,0.0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0
42978,265.22,0.0,0.0,20,4,7,0,0,0,0,0,0,0,1,0,0,0,0
20771,266.65,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
507,291.47,0.0,0.0,20,2,18,0,0,0,0,0,0,0,1,0,0,0,0
13078,275.2,0.0,0.0,75,3,10,0,0,0,0,0,0,0,1,0,0,0,0
2470,265.27,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
46981,291.78,0.38,0.0,90,3,8,0,0,0,0,0,0,0,1,0,0,0,0
20948,270.51,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27744,281.469,0.0,0.0,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0
18632,294.65,0.0,0.0,1,2,20,0,0,0,0,0,0,0,1,0,0,0,0
47854,288.84,0.34,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
17624,292.78,0.0,0.0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0
47385,294.24,0.38,0.0,75,3,6,0,0,0,0,0,0,0,1,0,0,0,0
690,273.71,0.0,0.0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
39806,271.01,0.0,0.0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32292,282.35,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
36059,299.62,0.0,0.0,75,3,14,0,0,0,0,0,0,0,1,0,0,0,0
1595,271.68,0.0,0.0,90,0,5,0,0,0,0,0,0,0,1,0,0,0,0
6699,287.41,0.0,0.0,92,2,19,0,0,0,0,0,0,0,1,0,0,0,0
2873,275.93,0.0,0.0,90,2,17,0,0,0,0,0,0,0,1,0,0,0,0
16103,289.97,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
22429,278.65,0.0,0.0,5,4,7,0,0,0,0,0,0,0,1,0,0,0,0
45371,296.35,0.0,0.0,75,3,13,0,0,0,0,0,0,0,1,0,0,0,0
45165,291.36,0.0,0.0,75,0,3,0,0,0,0,0,0,0,1,0,0,0,0
18160,287.23,0.0,0.0,75,1,21,0,0,0,0,0,0,0,1,0,0,0,0
31733,259.71,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35746,289.68,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
26078,292.06,0.0,0.0,90,2,17,0,0,0,0,0,0,0,1,0,0,0,0
14362,278.75,0.0,0.0,32,0,2,0,0,0,0,0,0,0,1,0,0,0,0
32507,288.23,0.0,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
12406,259.31,0.0,0.0,90,2,7,0,0,0,0,0,0,0,1,0,0,0,0
9633,274.15,0.0,0.0,90,2,20,0,0,0,0,0,0,0,1,0,0,0,0
36468,295.08,0.0,0.0,40,1,22,0,0,0,0,0,0,0,1,0,0,0,0
14139,287.48,7.39,0.0,90,3,17,0,0,0,0,0,0,0,1,0,0,0,0
18138,288.57,0.64,0.0,90,2,5,0,0,0,0,0,0,0,1,0,0,0,0
46831,291.08,0.0,0.0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0
14200,293.78,0.0,0.0,40,3,16,0,0,0,0,0,0,0,1,0,0,0,0
2025,272.37,0.0,0.0,75,2,12,0,0,0,0,0,0,0,1,0,0,0,0
46986,291.85,2.41,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
31718,265.35,0.0,0.0,1,2,10,0,0,0,0,0,0,0,1,0,0,0,0
27628,281.469,0.0,0.0,80,3,12,0,0,0,0,0,0,0,1,0,0,0,0
45236,291.87,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16655,293.64,13.64,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30491,271.88,0.0,0.0,90,3,15,0,0,0,0,0,0,0,1,0,0,0,0
25398,295.3,0.0,0.0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41560,264.29,0.0,0.0,1,1,23,0,0,0,0,0,0,0,1,0,0,0,0
34483,295.28,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
22359,274.44,0.0,0.0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,0
36418,286.65,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
22180,274.55,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
40716,259.14,0.0,0.0,5,3,15,0,0,0,0,0,0,0,1,0,0,0,0
11848,252.65,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31325,271.96,0.0,0.0,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0
12879,268.42,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
47417,294.12,2.92,0.0,75,3,18,0,0,0,0,0,0,0,1,0,0,0,0
45237,290.58,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43659,279.72,0.0,0.0,1,2,23,0,0,0,0,0,0,0,1,0,0,0,0
29819,257.02,0.0,0.0,1,3,14,0,0,0,0,0,0,0,1,0,0,0,0
45032,300.72,0.0,0.0,40,0,3,0,0,0,0,0,0,0,1,0,0,0,0
29108,258.88,0.0,0.0,20,2,21,0,0,0,0,0,0,0,1,0,0,0,0
4323,272.87,0.0,0.0,90,2,9,0,0,0,0,0,0,0,1,0,0,0,0
47253,295.68,0.25,0.0,1,3,10,0,0,0,0,0,0,0,1,0,0,0,0
32884,278.02,0.0,0.0,90,3,6,0,0,0,0,0,0,0,1,0,0,0,0
5822,285.56,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
27863,282.87,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30798,264.09,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
35460,289.89,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
48023,289.02,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
35064,292.22,0.0,0.0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0
1561,272.98,0.0,0.0,90,4,17,0,0,0,0,0,0,0,1,0,0,0,0
5029,272.08,0.0,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
924,280.56,0.0,0.0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44377,296.58,0.0,0.0,75,3,10,0,0,0,0,0,0,0,1,0,0,0,0
4626,278.9,0.0,0.0,75,3,14,0,0,0,0,0,0,0,1,0,0,0,0
8111,294.28,0.0,0.0,64,3,12,0,0,0,0,0,0,0,1,0,0,0,0
21157,262.36,0.0,0.0,90,2,10,0,0,0,0,0,0,0,1,0,0,0,0
18824,284.33,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
19337,290.99,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
42480,272.08,0.0,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
34332,302.75,0.0,0.0,75,3,18,0,0,0,0,0,0,0,1,0,0,0,0
35869,291.43,0.0,0.0,40,4,8,0,0,0,0,0,0,0,1,0,0,0,0
20323,260.83,0.0,0.0,75,2,6,0,0,0,0,0,0,0,1,0,0,0,0
6057,286.42,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
37219,289.15,0.0,0.0,90,2,22,0,0,0,0,0,0,0,1,0,0,0,0
21629,276.61,0.0,0.0,1,3,17,0,0,0,0,0,0,0,1,0,0,0,0
21472,275.02,0.0,0.0,90,2,21,0,0,0,0,0,0,0,1,0,0,0,0
18005,299.6,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40250,249.84,0.0,0.0,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0
8654,301.1,0.0,0.0,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0
23175,285.6,0.81,0.0,90,1,22,0,0,0,0,0,0,0,1,0,0,0,0
35352,290.48,0.0,0.0,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0
39540,264.3,0.0,0.0,5,3,7,0,0,0,0,0,0,0,1,0,0,0,0
23775,296.3,0.0,0.0,40,2,19,0,0,0,0,0,0,0,1,0,0,0,0
42131,269.0,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
9537,278.95,1.09,0.0,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44753,291.22,0.0,0.0,75,3,10,0,0,0,0,0,0,0,1,0,0,0,0
32525,280.09,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
28540,275.02,0.0,0.0,90,2,12,0,0,0,0,0,0,0,1,0,0,0,0
47138,291.46,2.79,0.0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25457,294.11,0.0,0.0,75,4,7,0,0,0,0,0,0,0,1,0,0,0,0
28310,274.15,0.0,0.0,90,2,10,0,0,0,0,0,0,0,1,0,0,0,0
6408,284.93,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
29898,267.55,0.0,0.0,90,3,16,0,0,0,0,0,0,0,1,0,0,0,0
23973,296.94,0.0,0.0,20,1,20,0,0,0,0,0,0,0,1,0,0,0,0
41105,270.09,0.0,0.0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0
31703,265.4,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31480,272.65,0.0,0.0,5,2,9,0,0,0,0,0,0,0,1,0,0,0,0
33643,289.88,0.0,0.0,75,4,16,0,0,0,0,0,0,0,1,0,0,0,0
35240,293.43,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24086,303.01,0.0,0.0,0,3,12,0,0,0,0,0,0,0,1,0,0,0,0
43959,287.62,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
43132,281.08,0.0,0.0,90,4,17,0,0,0,0,0,0,0,1,0,0,0,0
17962,298.27,0.0,0.0,20,3,10,0,0,0,0,0,0,0,1,0,0,0,0
41593,266.72,0.0,0.0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
20814,272.01,0.0,0.0,90,1,19,0,0,0,0,0,0,0,1,0,0,0,0
1167,268.35,0.0,0.0,90,2,18,0,0,0,0,0,0,0,1,0,0,0,0
35748,289.49,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
37297,299.29,0.0,0.0,75,4,17,0,0,0,0,0,0,0,1,0,0,0,0
7934,296.07,0.0,0.0,64,2,20,0,0,0,0,0,0,0,1,0,0,0,0
40492,274.95,0.0,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
38362,274.75,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27134,280.091,0.0,0.0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0
21291,265.35,0.0,0.0,75,1,23,0,0,0,0,0,0,0,1,0,0,0,0
27832,284.63,0.0,0.0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0
38678,278.72,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14714,295.64,0.0,0.0,1,1,21,0,0,0,0,0,0,0,1,0,0,0,0
5232,277.1,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
26205,285.58,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
9074,281.15,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
25835,293.93,0.0,0.0,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33081,275.95,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
3795,266.95,0.0,0.0,90,3,17,0,0,0,0,0,0,0,1,0,0,0,0
42472,270.68,0.0,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
38007,278.29,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
23876,290.08,0.0,0.0,75,3,11,0,0,0,0,0,0,0,1,0,0,0,0
10369,274.02,0.25,0.0,64,4,16,0,0,0,0,0,0,0,1,0,0,0,0
35906,286.08,0.0,0.0,90,3,11,0,0,0,0,0,0,0,1,0,0,0,0
28981,261.88,0.0,0.0,90,3,15,0,0,0,0,0,0,0,1,0,0,0,0
42370,268.02,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
13165,267.06,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42401,274.22,0.0,0.0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0
36038,299.15,0.0,0.0,40,4,17,0,0,0,0,0,0,0,1,0,0,0,0
6877,288.37,0.25,0.0,68,0,4,0,0,0,0,0,0,0,1,0,0,0,0
47675,294.53,0.0,0.0,75,4,8,0,0,0,0,0,0,0,1,0,0,0,0
25916,287.55,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
47476,283.88,2.29,0.0,1,2,5,0,0,0,0,0,0,0,1,0,0,0,0
35541,292.02,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
39765,267.58,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
44155,292.16,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45033,299.49,0.0,0.0,40,0,4,0,0,0,0,0,0,0,1,0,0,0,0
17891,293.54,0.42,0.0,90,3,6,0,0,0,0,0,0,0,1,0,0,0,0
9411,292.15,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
38923,278.08,0.0,0.0,90,3,10,0,0,0,0,0,0,0,1,0,0,0,0
8752,288.98,0.0,0.0,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0
46444,294.72,0.0,0.0,40,0,3,0,0,0,0,0,0,0,1,0,0,0,0
43108,276.75,0.0,0.0,40,1,20,0,0,0,0,0,0,0,1,0,0,0,0
11815,251.52,0.0,0.0,1,3,16,0,0,0,0,0,0,0,1,0,0,0,0
19681,274.55,0.0,0.0,90,0,8,0,0,0,0,0,0,0,1,0,0,0,0
17738,294.15,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
36240,289.58,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
40342,253.85,0.0,0.0,75,2,10,0,0,0,0,0,0,0,1,0,0,0,0
8169,286.11,0.0,0.0,92,0,2,0,0,0,0,0,0,0,1,0,0,0,0
34424,289.55,0.0,0.0,90,1,10,0,0,0,0,0,0,0,1,0,0,0,0
21696,275.72,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9170,293.5,0.0,0.0,75,1,7,0,0,0,0,0,0,0,1,0,0,0,0
35578,301.94,0.0,0.0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,0
9551,280.08,0.0,0.0,32,3,11,0,0,0,0,0,0,0,1,0,0,0,0
15615,295.4,0.0,0.0,75,2,10,0,0,0,0,0,0,0,1,0,0,0,0
45796,295.3,0.0,0.0,40,3,6,0,0,0,0,0,0,0,1,0,0,0,0
5443,273.89,0.0,0.0,90,3,18,0,0,0,0,0,0,0,1,0,0,0,0
47626,293.2,2.79,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
35723,290.61,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
44665,290.29,0.0,0.0,5,1,22,0,0,0,0,0,0,0,1,0,0,0,0
24601,295.31,0.0,0.0,75,2,19,0,0,0,0,0,0,0,1,0,0,0,0
35233,301.75,0.0,0.0,40,4,17,0,0,0,0,0,0,0,1,0,0,0,0
