,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
11288,274.15,0.0,0.0,90,4,316,0,0,0,0,0,0,0,1,0,0,0,0
13003,291.21,0.0,0.0,90,8,6327,0,0,0,0,0,0,0,1,0,0,0,0
33756,250.64,0.0,0.0,1,22,1503,0,0,0,0,0,0,0,1,0,0,0,0
328,303.68,0.0,0.0,12,20,3238,0,0,0,0,0,0,0,1,0,0,0,0
12707,280.19,0.0,0.0,100,7,6798,0,0,0,0,0,0,0,1,0,0,0,0
33140,267.29,0.0,0.0,1,19,3974,0,0,0,0,0,0,0,1,0,0,0,0
36621,295.9,0.0,0.0,1,14,5602,0,0,0,0,0,0,0,1,0,0,0,0
21498,263.43,0.0,0.0,75,11,4975,0,0,0,0,0,0,0,1,0,0,0,0
6086,283.13,0.0,0.0,20,13,5561,0,0,0,0,0,0,0,1,0,0,0,0
38985,280.5,0.0,0.0,90,7,5892,0,0,0,0,0,0,0,1,0,0,0,0
16942,296.16,0.0,0.0,20,9,3101,0,0,0,0,0,0,0,1,0,0,0,0
41415,288.86,0.0,0.0,1,7,6568,0,0,0,0,0,0,0,1,0,0,0,0
3603,267.68,0.0,0.0,90,6,4228,0,0,0,0,0,0,0,1,0,0,0,0
2651,302.02,0.0,0.0,0,13,5487,0,0,0,0,0,0,0,1,0,0,0,0
39726,260.06,0.0,0.0,1,21,2737,0,0,0,0,0,0,0,1,0,0,0,0
40507,300.22,0.0,0.0,20,14,4944,0,0,0,0,0,0,0,1,0,0,0,0
25111,300.53,0.0,0.0,1,16,4749,0,0,0,0,0,0,0,1,0,0,0,0
3894,270.62,0.0,0.0,90,7,1941,0,0,0,0,0,0,0,1,0,0,0,0
14193,270.08,0.0,0.0,90,16,6824,0,0,0,0,0,0,0,1,0,0,0,0
32002,274.52,0.0,0.0,90,19,2597,0,0,0,0,0,0,0,1,0,0,0,0
34076,285.01,0.0,0.0,32,7,5887,0,0,0,0,0,0,0,1,0,0,0,0
22801,286.51,0.0,0.0,90,18,4749,0,0,0,0,0,0,0,1,0,0,0,0
10307,292.97,0.0,0.0,0,1,412,0,0,0,0,0,0,0,1,0,0,0,0
22578,264.94,0.0,0.0,64,15,5463,0,0,0,0,0,0,0,1,0,0,0,0
23004,258.21,0.0,0.0,1,8,5947,0,0,0,0,0,0,0,1,0,0,0,0
12043,247.15,0.0,0.0,1,19,1736,0,0,0,0,0,0,0,1,0,0,0,0
33261,278.12,0.0,0.0,90,20,3258,0,0,0,0,0,0,0,1,0,0,0,0
27130,294.69,0.0,0.0,40,3,369,0,0,0,0,0,0,0,1,0,0,0,0
2606,265.52,0.0,0.0,90,2,301,0,0,0,0,0,0,0,1,0,0,0,0
17699,276.07,0.0,0.0,75,9,5155,0,0,0,0,0,0,0,1,0,0,0,0
22988,273.73,0.0,0.0,1,22,3739,0,0,0,0,0,0,0,1,0,0,0,0
7503,277.31,5.1,0.0,90,13,3370,0,0,0,0,0,0,0,1,0,0,0,0
33185,262.26,0.0,0.0,1,21,2463,0,0,0,0,0,0,0,1,0,0,0,0
2838,283.973,0.0,0.0,0,21,2456,0,0,0,0,0,0,0,1,0,0,0,0
31150,273.2,0.0,0.0,90,1,465,0,0,0,0,0,0,0,1,0,0,0,0
40418,273.34,0.0,0.0,90,14,5608,0,0,0,0,0,0,0,1,0,0,0,0
11746,274.72,0.0,0.0,90,21,1864,0,0,0,0,0,0,0,1,0,0,0,0
8966,300.55,0.0,0.0,40,15,4286,0,0,0,0,0,0,0,1,0,0,0,0
29785,271.84,0.0,0.0,90,10,4262,0,0,0,0,0,0,0,1,0,0,0,0
37483,281.45,0.25,0.0,1,10,4855,0,0,0,0,0,0,0,1,0,0,0,0
1906,275.21,0.0,0.0,90,16,2933,0,0,0,0,0,0,0,1,0,0,0,0
2937,273.08,0.0,0.0,90,9,3657,0,0,0,0,0,0,0,1,0,0,0,0
10683,292.22,7.29,0.0,75,1,374,0,0,0,0,0,0,0,1,0,0,0,0
8221,287.82,0.0,0.0,1,3,376,0,0,0,0,0,0,0,1,0,0,0,0
28650,272.79,0.0,0.0,90,16,4744,0,0,0,0,0,0,0,1,0,0,0,0
5755,290.94,0.0,0.0,90,18,4545,0,0,0,0,0,0,0,1,0,0,0,0
7476,293.61,0.0,0.0,64,2,440,0,0,0,0,0,0,0,1,0,0,0,0
36106,270.08,0.0,0.0,64,13,4941,0,0,0,0,0,0,0,1,0,0,0,0
13954,289.36,0.0,0.0,90,0,516,0,0,0,0,0,0,0,1,0,0,0,0
34182,279.97,0.0,0.0,75,13,5039,0,0,0,0,0,0,0,1,0,0,0,0
28741,291.35,0.0,0.0,90,5,2822,0,0,0,0,0,0,0,1,0,0,0,0
3587,277.21,0.0,0.0,90,10,3166,0,0,0,0,0,0,0,1,0,0,0,0
17178,273.96,0.0,0.0,90,0,504,0,0,0,0,0,0,0,1,0,0,0,0
16113,271.28,0.0,0.0,5,15,4908,0,0,0,0,0,0,0,1,0,0,0,0
30818,272.21,0.0,0.0,1,8,6470,0,0,0,0,0,0,0,1,0,0,0,0
23505,302.65,0.0,0.0,75,14,4985,0,0,0,0,0,0,0,1,0,0,0,0
34021,277.82,1.71,0.0,90,8,5646,0,0,0,0,0,0,0,1,0,0,0,0
20103,258.75,0.0,0.0,90,11,4489,0,0,0,0,0,0,0,1,0,0,0,0
15549,249.88,0.0,0.0,1,3,288,0,0,0,0,0,0,0,1,0,0,0,0
6045,292.92,0.0,0.0,90,4,917,0,0,0,0,0,0,0,1,0,0,0,0
23202,285.54,0.0,0.0,90,11,4541,0,0,0,0,0,0,0,1,0,0,0,0
22721,293.33,0.0,0.0,80,20,3255,0,0,0,0,0,0,0,1,0,0,0,0
5437,276.88,0.0,0.0,90,20,2481,0,0,0,0,0,0,0,1,0,0,0,0
41604,275.11,0.0,0.0,90,19,3521,0,0,0,0,0,0,0,1,0,0,0,0
24908,281.74,0.0,0.0,40,13,5383,0,0,0,0,0,0,0,1,0,0,0,0
24269,248.57,0.0,0.0,20,5,2502,0,0,0,0,0,0,0,1,0,0,0,0
4224,275.71,0.0,0.0,90,3,307,0,0,0,0,0,0,0,1,0,0,0,0
20244,272.85,0.0,0.0,75,10,4573,0,0,0,0,0,0,0,1,0,0,0,0
14273,289.04,0.0,0.0,1,2,700,0,0,0,0,0,0,0,1,0,0,0,0
4827,270.59,0.0,0.0,20,17,3654,0,0,0,0,0,0,0,1,0,0,0,0
35372,279.903,0.0,0.0,92,12,4372,0,0,0,0,0,0,0,1,0,0,0,0
22508,294.45,0.0,0.0,20,21,2495,0,0,0,0,0,0,0,1,0,0,0,0
34983,280.51,0.25,0.0,90,1,770,0,0,0,0,0,0,0,1,0,0,0,0
25830,289.35,0.0,0.0,40,8,2609,0,0,0,0,0,0,0,1,0,0,0,0
16856,280.94,0.0,0.0,1,3,351,0,0,0,0,0,0,0,1,0,0,0,0
24180,297.91,0.0,0.0,75,0,1437,0,0,0,0,0,0,0,1,0,0,0,0
25553,270.55,0.0,0.0,90,7,6796,0,0,0,0,0,0,0,1,0,0,0,0
6104,290.282,0.0,0.0,76,12,5039,0,0,0,0,0,0,0,1,0,0,0,0
30014,273.948,0.0,0.0,32,3,492,0,0,0,0,0,0,0,1,0,0,0,0
32120,295.15,0.0,0.0,40,5,3184,0,0,0,0,0,0,0,1,0,0,0,0
6867,294.61,0.0,0.0,1,17,4393,0,0,0,0,0,0,0,1,0,0,0,0
39224,268.72,0.0,0.0,1,18,4529,0,0,0,0,0,0,0,1,0,0,0,0
8502,276.43,0.0,0.0,64,11,4671,0,0,0,0,0,0,0,1,0,0,0,0
14898,292.14,1.78,0.0,5,22,2713,0,0,0,0,0,0,0,1,0,0,0,0
39411,287.2,0.0,0.0,1,10,4594,0,0,0,0,0,0,0,1,0,0,0,0
27785,291.252,0.0,0.0,56,23,1567,0,0,0,0,0,0,0,1,0,0,0,0
22877,289.22,0.0,0.0,1,3,407,0,0,0,0,0,0,0,1,0,0,0,0
36344,289.36,0.0,0.0,1,5,2947,0,0,0,0,0,0,0,1,0,0,0,0
7013,291.68,0.38,0.0,90,23,984,0,0,0,0,0,0,0,1,0,0,0,0
23613,297.09,0.0,0.0,75,12,3464,0,0,0,0,0,0,0,1,0,0,0,0
35677,274.21,0.0,0.0,90,22,1523,0,0,0,0,0,0,0,1,0,0,0,0
18677,272.49,0.0,0.0,90,4,1081,0,0,0,0,0,0,0,1,0,0,0,0
42975,268.08,0.0,0.0,90,1,259,0,0,0,0,0,0,0,1,0,0,0,0
35934,293.81,0.0,0.0,40,22,1606,0,0,0,0,0,0,0,1,0,0,0,0
42690,301.74,0.0,0.0,36,17,3512,0,0,0,0,0,0,0,1,0,0,0,0
26902,269.57,0.0,0.0,64,11,4845,0,0,0,0,0,0,0,1,0,0,0,0
8153,261.58,0.0,0.0,75,3,356,0,0,0,0,0,0,0,1,0,0,0,0
34988,285.64,0.0,0.0,90,1,341,0,0,0,0,0,0,0,1,0,0,0,0
18105,295.254,0.0,0.0,68,15,5405,0,0,0,0,0,0,0,1,0,0,0,0
34375,296.36,0.0,0.0,40,18,4907,0,0,0,0,0,0,0,1,0,0,0,0
1425,300.08,0.0,0.0,0,13,5913,0,0,0,0,0,0,0,1,0,0,0,0
768,292.43,0.0,0.0,90,2,250,0,0,0,0,0,0,0,1,0,0,0,0
32131,277.32,0.0,0.0,1,18,4511,0,0,0,0,0,0,0,1,0,0,0,0
3616,297.47,0.0,0.0,40,17,6271,0,0,0,0,0,0,0,1,0,0,0,0
17298,288.58,0.0,0.0,90,18,4523,0,0,0,0,0,0,0,1,0,0,0,0
30578,276.61,0.0,0.0,75,13,5101,0,0,0,0,0,0,0,1,0,0,0,0
26391,298.55,0.0,0.0,1,11,4555,0,0,0,0,0,0,0,1,0,0,0,0
14632,268.22,0.0,0.0,90,22,1511,0,0,0,0,0,0,0,1,0,0,0,0
32303,291.21,0.65,0.0,75,19,3113,0,0,0,0,0,0,0,1,0,0,0,0
2481,277.22,0.0,0.0,90,16,6821,0,0,0,0,0,0,0,1,0,0,0,0
40735,297.35,0.0,0.0,40,21,2437,0,0,0,0,0,0,0,1,0,0,0,0
27807,290.93,0.0,0.0,40,3,397,0,0,0,0,0,0,0,1,0,0,0,0
41298,289.35,0.0,0.0,75,7,1589,0,0,0,0,0,0,0,1,0,0,0,0
27375,289.78,0.0,0.0,40,23,1009,0,0,0,0,0,0,0,1,0,0,0,0
12810,286.58,0.0,0.0,90,17,5823,0,0,0,0,0,0,0,1,0,0,0,0
5632,291.64,2.79,0.0,75,17,4188,0,0,0,0,0,0,0,1,0,0,0,0
32509,292.85,0.0,0.0,75,6,5918,0,0,0,0,0,0,0,1,0,0,0,0
8163,274.08,0.0,0.0,90,0,480,0,0,0,0,0,0,0,1,0,0,0,0
29332,293.01,0.0,0.0,5,9,3883,0,0,0,0,0,0,0,1,0,0,0,0
18678,292.99,0.9,0.0,1,22,2505,0,0,0,0,0,0,0,1,0,0,0,0
31306,281.4,0.0,0.0,64,20,2484,0,0,0,0,0,0,0,1,0,0,0,0
5277,297.15,0.0,0.0,1,16,6709,0,0,0,0,0,0,0,1,0,0,0,0
5254,294.82,0.0,0.0,1,5,2693,0,0,0,0,0,0,0,1,0,0,0,0
31848,274.15,0.0,0.0,90,6,1385,0,0,0,0,0,0,0,1,0,0,0,0
15501,292.76,0.0,0.0,90,11,4669,0,0,0,0,0,0,0,1,0,0,0,0
38884,294.9,0.0,0.0,92,21,2838,0,0,0,0,0,0,0,1,0,0,0,0
31645,287.296,0.0,0.0,0,14,3790,0,0,0,0,0,0,0,1,0,0,0,0
34781,292.02,0.0,0.0,1,13,2736,0,0,0,0,0,0,0,1,0,0,0,0
17870,299.9,0.0,0.0,1,19,3598,0,0,0,0,0,0,0,1,0,0,0,0
15545,276.2,0.0,0.0,90,18,3803,0,0,0,0,0,0,0,1,0,0,0,0
15814,276.88,0.0,0.0,90,13,5174,0,0,0,0,0,0,0,1,0,0,0,0
35831,255.28,0.0,0.0,40,17,5892,0,0,0,0,0,0,0,1,0,0,0,0
4780,284.62,0.0,0.0,90,19,3065,0,0,0,0,0,0,0,1,0,0,0,0
34539,272.39,0.0,0.0,90,2,286,0,0,0,0,0,0,0,1,0,0,0,0
34424,274.16,0.0,0.0,90,6,5230,0,0,0,0,0,0,0,1,0,0,0,0
20569,285.51,0.0,0.0,1,4,293,0,0,0,0,0,0,0,1,0,0,0,0
5644,293.54,0.25,0.0,75,19,3487,0,0,0,0,0,0,0,1,0,0,0,0
35860,285.0,0.0,0.0,5,8,6069,0,0,0,0,0,0,0,1,0,0,0,0
30909,294.2,0.0,0.0,1,10,4260,0,0,0,0,0,0,0,1,0,0,0,0
10644,296.48,0.0,0.0,1,14,5507,0,0,0,0,0,0,0,1,0,0,0,0
22802,294.63,0.0,0.0,1,23,1106,0,0,0,0,0,0,0,1,0,0,0,0
5035,291.79,0.42,0.0,90,7,6243,0,0,0,0,0,0,0,1,0,0,0,0
1612,279.4,0.0,0.0,1,1,401,0,0,0,0,0,0,0,1,0,0,0,0
25357,277.41,0.3,0.0,90,18,4697,0,0,0,0,0,0,0,1,0,0,0,0
33459,280.37,0.0,0.0,40,1,288,0,0,0,0,0,0,0,1,0,0,0,0
23323,276.22,0.0,0.0,90,14,4464,0,0,0,0,0,0,0,1,0,0,0,0
27722,293.54,3.54,0.0,90,1,452,0,0,0,0,0,0,0,1,0,0,0,0
39469,282.49,0.0,0.0,1,20,2750,0,0,0,0,0,0,0,1,0,0,0,0
24751,271.17,0.0,0.21,90,9,2013,0,0,0,0,0,0,0,1,0,0,0,0
3326,292.15,0.0,0.0,1,5,3023,0,0,0,0,0,0,0,1,0,0,0,0
27389,300.41,0.0,0.0,1,18,4753,0,0,0,0,0,0,0,1,0,0,0,0
41051,257.44,0.0,0.0,1,8,3018,0,0,0,0,0,0,0,1,0,0,0,0
29050,272.93,0.0,0.0,90,20,2913,0,0,0,0,0,0,0,1,0,0,0,0
7762,286.72,0.0,0.0,92,0,2112,0,0,0,0,0,0,0,1,0,0,0,0
23034,253.66,0.0,0.0,20,6,1204,0,0,0,0,0,0,0,1,0,0,0,0
11634,289.55,0.0,0.0,1,5,2798,0,0,0,0,0,0,0,1,0,0,0,0
18361,289.26,0.25,0.0,0,11,4343,0,0,0,0,0,0,0,1,0,0,0,0
41306,259.16,0.0,0.0,64,4,435,0,0,0,0,0,0,0,1,0,0,0,0
13619,273.22,0.0,0.0,1,22,1297,0,0,0,0,0,0,0,1,0,0,0,0
13781,275.79,0.0,0.0,75,3,382,0,0,0,0,0,0,0,1,0,0,0,0
32597,287.24,0.0,0.0,40,19,4200,0,0,0,0,0,0,0,1,0,0,0,0
41981,274.98,0.0,0.0,90,21,3283,0,0,0,0,0,0,0,1,0,0,0,0
26001,299.51,0.0,0.0,40,21,2552,0,0,0,0,0,0,0,1,0,0,0,0
12555,281.35,0.0,0.0,75,16,5768,0,0,0,0,0,0,0,1,0,0,0,0
12958,266.75,0.0,0.0,90,0,850,0,0,0,0,0,0,0,1,0,0,0,0
5129,287.89,0.0,0.0,1,5,993,0,0,0,0,0,0,0,1,0,0,0,0
20448,285.09,0.0,0.0,40,2,297,0,0,0,0,0,0,0,1,0,0,0,0
954,297.34,0.0,0.0,90,17,3518,0,0,0,0,0,0,0,1,0,0,0,0
5888,289.36,0.0,0.0,64,11,4202,0,0,0,0,0,0,0,1,0,0,0,0
1960,295.58,0.0,0.0,92,12,4974,0,0,0,0,0,0,0,1,0,0,0,0
20438,273.21,0.0,0.0,1,3,411,0,0,0,0,0,0,0,1,0,0,0,0
20300,276.08,0.0,0.0,1,6,5225,0,0,0,0,0,0,0,1,0,0,0,0
14908,267.23,0.0,0.0,90,9,3524,0,0,0,0,0,0,0,1,0,0,0,0
29210,286.99,0.0,0.0,90,14,5556,0,0,0,0,0,0,0,1,0,0,0,0
25872,287.72,0.0,0.0,40,12,5064,0,0,0,0,0,0,0,1,0,0,0,0
7707,268.79,0.0,0.0,90,23,706,0,0,0,0,0,0,0,1,0,0,0,0
19341,285.9,0.0,0.0,40,6,5579,0,0,0,0,0,0,0,1,0,0,0,0
10181,265.75,0.0,0.0,1,23,1344,0,0,0,0,0,0,0,1,0,0,0,0
14883,301.35,0.0,0.0,75,16,6860,0,0,0,0,0,0,0,1,0,0,0,0
30016,268.58,0.0,0.0,90,0,753,0,0,0,0,0,0,0,1,0,0,0,0
34567,253.33,0.0,0.0,85,14,5518,0,0,0,0,0,0,0,1,0,0,0,0
34230,260.57,0.0,0.0,90,5,804,0,0,0,0,0,0,0,1,0,0,0,0
12063,294.08,9.91,0.0,90,23,963,0,0,0,0,0,0,0,1,0,0,0,0
31018,299.0,0.0,0.0,0,14,6054,0,0,0,0,0,0,0,1,0,0,0,0
24288,263.56,0.0,0.0,1,3,373,0,0,0,0,0,0,0,1,0,0,0,0
11622,289.51,0.0,0.0,1,6,5593,0,0,0,0,0,0,0,1,0,0,0,0
5314,280.1,0.0,0.0,99,8,6283,0,0,0,0,0,0,0,1,0,0,0,0
15910,294.87,0.0,0.0,1,1,711,0,0,0,0,0,0,0,1,0,0,0,0
33347,269.92,0.0,0.0,64,1,787,0,0,0,0,0,0,0,1,0,0,0,0
6239,293.34,0.0,0.0,5,8,5908,0,0,0,0,0,0,0,1,0,0,0,0
14966,294.79,0.0,0.0,1,1,492,0,0,0,0,0,0,0,1,0,0,0,0
11872,299.31,0.0,0.0,1,19,2903,0,0,0,0,0,0,0,1,0,0,0,0
31746,291.15,1.78,0.0,1,23,2134,0,0,0,0,0,0,0,1,0,0,0,0
35182,287.02,0.0,0.0,1,11,4613,0,0,0,0,0,0,0,1,0,0,0,0
25131,273.06,0.0,0.0,90,22,2051,0,0,0,0,0,0,0,1,0,0,0,0
36067,280.69,0.0,0.0,1,4,894,0,0,0,0,0,0,0,1,0,0,0,0
26683,287.02,0.25,0.0,90,1,302,0,0,0,0,0,0,0,1,0,0,0,0
8470,287.4,0.0,0.0,90,23,1005,0,0,0,0,0,0,0,1,0,0,0,0
28945,273.51,0.0,0.0,90,2,266,0,0,0,0,0,0,0,1,0,0,0,0
15564,276.35,0.0,0.0,90,1,447,0,0,0,0,0,0,0,1,0,0,0,0
37335,278.09,0.0,0.0,1,2,328,0,0,0,0,0,0,0,1,0,0,0,0
8843,282.0,0.0,0.0,75,16,7213,0,0,0,0,0,0,0,1,0,0,0,0
37574,293.82,0.0,0.0,90,1,397,0,0,0,0,0,0,0,1,0,0,0,0
23177,273.42,0.0,0.0,90,12,5311,0,0,0,0,0,0,0,1,0,0,0,0
29462,285.03,2.79,0.0,1,3,337,0,0,0,0,0,0,0,1,0,0,0,0
24943,286.34,0.0,0.0,0,6,830,0,0,0,0,0,0,0,1,0,0,0,0
7786,273.15,0.0,0.0,75,9,5121,0,0,0,0,0,0,0,1,0,0,0,0
30850,294.66,0.0,0.0,1,18,2826,0,0,0,0,0,0,0,1,0,0,0,0
35955,289.72,0.0,0.0,75,8,6191,0,0,0,0,0,0,0,1,0,0,0,0
35519,285.17,0.0,0.0,1,10,4397,0,0,0,0,0,0,0,1,0,0,0,0
3183,287.47,4.21,0.0,92,1,671,0,0,0,0,0,0,0,1,0,0,0,0
15425,275.45,0.0,0.0,1,21,2539,0,0,0,0,0,0,0,1,0,0,0,0
17577,278.54,0.0,0.0,1,19,2675,0,0,0,0,0,0,0,1,0,0,0,0
5562,265.29,0.0,0.0,40,10,2955,0,0,0,0,0,0,0,1,0,0,0,0
24706,291.72,0.0,0.0,0,11,5104,0,0,0,0,0,0,0,1,0,0,0,0
19693,289.08,0.25,0.0,1,10,4322,0,0,0,0,0,0,0,1,0,0,0,0
3176,279.82,0.0,0.0,40,17,5985,0,0,0,0,0,0,0,1,0,0,0,0
9225,275.58,0.0,0.0,90,9,2450,0,0,0,0,0,0,0,1,0,0,0,0
24436,275.83,0.0,0.0,90,13,4753,0,0,0,0,0,0,0,1,0,0,0,0
27250,280.19,0.0,0.0,90,1,920,0,0,0,0,0,0,0,1,0,0,0,0
9783,261.78,0.0,0.0,40,22,4459,0,0,0,0,0,0,0,1,0,0,0,0
23295,270.22,0.0,0.0,75,3,332,0,0,0,0,0,0,0,1,0,0,0,0
1259,275.06,0.76,0.0,64,16,6236,0,0,0,0,0,0,0,1,0,0,0,0
1621,293.22,0.51,0.0,90,17,6145,0,0,0,0,0,0,0,1,0,0,0,0
18371,269.53,0.0,0.0,75,13,4744,0,0,0,0,0,0,0,1,0,0,0,0
8352,267.14,0.0,0.0,5,8,5728,0,0,0,0,0,0,0,1,0,0,0,0
23747,274.62,0.0,0.0,90,10,4366,0,0,0,0,0,0,0,1,0,0,0,0
26257,275.86,0.0,0.0,90,19,3200,0,0,0,0,0,0,0,1,0,0,0,0
38455,290.88,0.0,0.0,0,1,444,0,0,0,0,0,0,0,1,0,0,0,0
27339,289.83,0.0,0.0,40,15,5659,0,0,0,0,0,0,0,1,0,0,0,0
28868,275.58,0.0,0.0,90,17,5848,0,0,0,0,0,0,0,1,0,0,0,0
40819,287.68,0.0,0.0,1,4,943,0,0,0,0,0,0,0,1,0,0,0,0
15324,281.91,0.0,0.0,90,1,381,0,0,0,0,0,0,0,1,0,0,0,0
13153,289.71,0.0,0.0,20,15,4012,0,0,0,0,0,0,0,1,0,0,0,0
25997,278.73,0.0,0.0,40,16,4516,0,0,0,0,0,0,0,1,0,0,0,0
39651,290.61,0.0,0.0,1,1,485,0,0,0,0,0,0,0,1,0,0,0,0
39409,275.71,0.0,0.0,90,0,562,0,0,0,0,0,0,0,1,0,0,0,0
21048,279.61,0.0,0.0,90,23,1462,0,0,0,0,0,0,0,1,0,0,0,0
1362,294.49,0.0,0.0,75,23,1327,0,0,0,0,0,0,0,1,0,0,0,0
15470,289.42,0.0,0.0,1,9,5257,0,0,0,0,0,0,0,1,0,0,0,0
26340,274.29,0.0,0.0,90,22,1521,0,0,0,0,0,0,0,1,0,0,0,0
34783,287.97,0.25,0.0,75,10,4871,0,0,0,0,0,0,0,1,0,0,0,0
2399,278.37,0.0,0.0,90,10,4723,0,0,0,0,0,0,0,1,0,0,0,0
16427,270.68,0.0,0.0,90,3,385,0,0,0,0,0,0,0,1,0,0,0,0
9687,285.78,0.0,0.0,36,0,1416,0,0,0,0,0,0,0,1,0,0,0,0
16083,267.11,0.0,0.0,90,13,3803,0,0,0,0,0,0,0,1,0,0,0,0
23717,274.5,0.0,0.0,90,12,4819,0,0,0,0,0,0,0,1,0,0,0,0
31725,274.21,0.0,0.0,90,17,2282,0,0,0,0,0,0,0,1,0,0,0,0
26286,274.1,0.0,0.0,90,10,4205,0,0,0,0,0,0,0,1,0,0,0,0
14958,273.69,0.0,0.0,90,1,388,0,0,0,0,0,0,0,1,0,0,0,0
16009,290.88,0.0,0.0,0,2,335,0,0,0,0,0,0,0,1,0,0,0,0
30971,297.77,0.0,0.0,90,18,4644,0,0,0,0,0,0,0,1,0,0,0,0
9459,283.41,0.0,0.0,90,0,523,0,0,0,0,0,0,0,1,0,0,0,0
28928,272.69,0.0,0.0,90,12,4739,0,0,0,0,0,0,0,1,0,0,0,0
19773,280.31,0.0,0.0,1,6,1510,0,0,0,0,0,0,0,1,0,0,0,0
12462,272.9,0.0,0.0,75,12,5108,0,0,0,0,0,0,0,1,0,0,0,0
34124,259.18,0.0,0.0,64,7,1190,0,0,0,0,0,0,0,1,0,0,0,0
33527,263.29,0.0,0.0,90,20,2056,0,0,0,0,0,0,0,1,0,0,0,0
2386,287.23,0.0,0.0,90,9,4959,0,0,0,0,0,0,0,1,0,0,0,0
6647,287.91,0.0,0.0,90,22,1693,0,0,0,0,0,0,0,1,0,0,0,0
18141,292.68,0.0,0.0,40,18,3673,0,0,0,0,0,0,0,1,0,0,0,0
2968,290.34,0.0,0.0,80,2,296,0,0,0,0,0,0,0,1,0,0,0,0
26316,289.4,0.0,0.0,90,2,754,0,0,0,0,0,0,0,1,0,0,0,0
10709,288.92,0.25,0.0,90,16,6180,0,0,0,0,0,0,0,1,0,0,0,0
37745,286.94,0.0,0.0,1,4,885,0,0,0,0,0,0,0,1,0,0,0,0
23738,291.8,0.0,0.0,1,3,382,0,0,0,0,0,0,0,1,0,0,0,0
29235,276.8,0.0,0.0,0,13,5488,0,0,0,0,0,0,0,1,0,0,0,0
14535,286.95,0.0,0.0,1,17,5844,0,0,0,0,0,0,0,1,0,0,0,0
41677,285.15,0.0,0.0,90,8,3039,0,0,0,0,0,0,0,1,0,0,0,0
19405,273.0,0.0,0.0,90,4,419,0,0,0,0,0,0,0,1,0,0,0,0
18038,268.62,0.0,0.0,80,15,5819,0,0,0,0,0,0,0,1,0,0,0,0
22139,296.4,0.0,0.0,40,17,4247,0,0,0,0,0,0,0,1,0,0,0,0
30484,297.96,0.0,0.0,75,16,2902,0,0,0,0,0,0,0,1,0,0,0,0
32975,295.33,0.0,0.0,56,22,1853,0,0,0,0,0,0,0,1,0,0,0,0
20801,254.76,0.0,0.0,1,4,910,0,0,0,0,0,0,0,1,0,0,0,0
30717,262.22,0.0,0.0,64,23,1111,0,0,0,0,0,0,0,1,0,0,0,0
6959,263.86,0.0,0.0,20,17,3361,0,0,0,0,0,0,0,1,0,0,0,0
20015,287.45,0.0,0.0,92,4,781,0,0,0,0,0,0,0,1,0,0,0,0
43202,297.08,0.0,0.0,75,19,3473,0,0,0,0,0,0,0,1,0,0,0,0
3744,294.82,0.0,0.0,75,11,4792,0,0,0,0,0,0,0,1,0,0,0,0
34503,294.86,0.0,0.0,20,15,4675,0,0,0,0,0,0,0,1,0,0,0,0
36792,278.27,0.0,0.0,90,5,2430,0,0,0,0,0,0,0,1,0,0,0,0
22548,260.21,0.0,0.0,75,10,3245,0,0,0,0,0,0,0,1,0,0,0,0
7924,288.98,0.0,0.0,90,17,6190,0,0,0,0,0,0,0,1,0,0,0,0
15784,288.3,0.0,0.0,68,2,284,0,0,0,0,0,0,0,1,0,0,0,0
15681,286.9,0.0,0.0,20,20,3013,0,0,0,0,0,0,0,1,0,0,0,0
15327,282.41,0.0,0.0,92,17,4619,0,0,0,0,0,0,0,1,0,0,0,0
20420,292.11,0.0,0.0,1,23,1507,0,0,0,0,0,0,0,1,0,0,0,0
2130,281.42,0.0,0.0,90,20,2340,0,0,0,0,0,0,0,1,0,0,0,0
39598,268.95,0.0,0.0,90,4,781,0,0,0,0,0,0,0,1,0,0,0,0
2680,264.75,0.0,0.0,90,20,2743,0,0,0,0,0,0,0,1,0,0,0,0
23394,283.14,0.51,0.0,90,10,4454,0,0,0,0,0,0,0,1,0,0,0,0
25362,301.94,0.0,0.0,40,15,5871,0,0,0,0,0,0,0,1,0,0,0,0
30352,287.27,0.0,0.0,1,1,428,0,0,0,0,0,0,0,1,0,0,0,0
20561,287.15,0.0,0.0,1,12,4252,0,0,0,0,0,0,0,1,0,0,0,0
5871,293.91,0.0,0.0,1,3,412,0,0,0,0,0,0,0,1,0,0,0,0
39403,280.41,0.0,0.0,75,1,753,0,0,0,0,0,0,0,1,0,0,0,0
38583,289.89,0.0,0.0,40,7,6326,0,0,0,0,0,0,0,1,0,0,0,0
10281,297.92,0.0,0.0,40,20,3298,0,0,0,0,0,0,0,1,0,0,0,0
6247,295.55,0.0,0.0,1,6,1427,0,0,0,0,0,0,0,1,0,0,0,0
13032,299.61,0.0,0.0,75,9,3627,0,0,0,0,0,0,0,1,0,0,0,0
5797,277.09,1.32,0.0,90,4,812,0,0,0,0,0,0,0,1,0,0,0,0
