,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,hour,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
23371,287.26,0.0,0.0,20,2,12,0,0,0,0,0,0,0,1,0,0,0,0
19368,276.88,0.0,0.0,1,2,22,0,0,0,0,0,0,0,1,0,0,0,0
27760,278.89,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,273.93,0.0,0.0,75,2,11,0,0,0,0,0,0,0,1,0,0,0,0
30221,273.02,0.0,0.0,5,4,7,0,0,0,0,0,0,0,1,0,0,0,0
37579,280.36,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
31499,275.78,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
19249,281.69,0.0,0.0,90,1,23,0,0,0,0,0,0,0,1,0,0,0,0
7620,298.37,0.0,0.0,0,3,11,0,0,0,0,0,0,0,1,0,0,0,0
39754,265.3,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
24520,292.38,0.0,0.0,40,2,11,0,0,0,0,0,0,0,1,0,0,0,0
14249,288.56,4.76,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18748,277.63,0.0,0.0,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0
31848,275.14,0.0,0.0,40,3,14,0,0,0,0,0,0,0,1,0,0,0,0
7760,304.13,0.0,0.0,0,3,11,0,0,0,0,0,0,0,1,0,0,0,0
24872,302.11,9831.3,0.0,75,3,17,0,0,0,0,0,0,0,1,0,0,0,0
24129,290.22,0.0,0.0,36,0,7,0,0,0,0,0,0,0,1,0,0,0,0
22268,274.48,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
16889,297.51,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
18191,280.61,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
29954,258.09,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
45096,295.57,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
34122,285.28,0.0,0.0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2029,274.08,0.0,0.0,75,2,16,0,0,0,0,0,0,0,1,0,0,0,0
39013,274.88,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
11705,251.39,0.0,0.0,40,1,19,0,0,0,0,0,0,0,1,0,0,0,0
41884,273.58,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
17991,300.54,0.0,0.0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0
28285,274.72,0.0,0.0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,0
31796,277.09,0.0,0.0,90,4,17,0,0,0,0,0,0,0,1,0,0,0,0
11138,251.15,0.0,0.0,90,0,6,0,0,0,0,0,0,0,1,0,0,0,0
42739,275.36,0.0,0.0,1,4,15,0,0,0,0,0,0,0,1,0,0,0,0
10447,256.24,0.0,0.0,64,1,20,0,0,0,0,0,0,0,1,0,0,0,0
3296,245.7,0.0,0.0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0
10215,269.83,0.0,0.0,64,2,12,0,0,0,0,0,0,0,1,0,0,0,0
32550,274.15,0.0,0.0,90,0,22,0,0,0,0,0,0,0,1,0,0,0,0
18536,291.46,0.85,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
14319,277.78,0.0,0.0,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0
24497,293.33,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
12107,261.5,0.0,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
42020,276.68,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
18945,294.57,0.0,0.0,75,0,23,0,0,0,0,0,0,0,1,0,0,0,0
46934,291.35,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
20353,265.76,0.0,0.0,90,1,9,0,0,0,0,0,0,0,1,0,0,0,0
24052,289.15,0.25,0.0,36,0,2,0,0,0,0,0,0,0,1,0,0,0,0
46771,291.55,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
25785,290.8,0.0,0.0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0
36540,294.72,0.0,0.0,1,3,13,0,0,0,0,0,0,0,1,0,0,0,0
23905,291.69,2.68,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
21556,266.51,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
21351,260.82,0.0,0.0,1,4,8,0,0,0,0,0,0,0,1,0,0,0,0
14072,289.72,0.0,0.0,80,2,20,0,0,0,0,0,0,0,1,0,0,0,0
5541,280.5,0.0,0.0,75,0,2,0,0,0,0,0,0,0,1,0,0,0,0
6952,289.64,4.98,0.0,92,3,11,0,0,0,0,0,0,0,1,0,0,0,0
40481,274.51,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
28483,272.02,0.0,0.0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
13225,276.43,0.94,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
21647,279.31,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
19713,262.01,0.0,0.0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
42981,264.21,0.0,0.0,40,3,10,0,0,0,0,0,0,0,1,0,0,0,0
27014,284.14,0.0,0.0,24,0,5,0,0,0,0,0,0,0,1,0,0,0,0
16934,300.58,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
33822,281.55,0.0,0.0,90,0,6,0,0,0,0,0,0,0,1,0,0,0,0
29294,269.4,0.0,0.0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8107,291.6,0.0,0.0,64,3,9,0,0,0,0,0,0,0,1,0,0,0,0
47837,288.37,0.25,0.0,90,4,7,0,0,0,0,0,0,0,1,0,0,0,0
6204,292.72,0.0,0.0,75,2,10,0,0,0,0,0,0,0,1,0,0,0,0
23228,283.04,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
23564,300.52,0.0,0.0,75,3,14,0,0,0,0,0,0,0,1,0,0,0,0
36811,287.08,0.0,0.0,1,3,10,0,0,0,0,0,0,0,1,0,0,0,0
881,275.47,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
41953,271.07,0.0,0.0,1,3,10,0,0,0,0,0,0,0,1,0,0,0,0
23018,285.93,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2650,266.78,0.0,0.0,90,0,23,0,0,0,0,0,0,0,1,0,0,0,0
47028,290.9,1.78,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
42947,263.42,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11111,249.36,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
41571,269.0,0.0,0.0,40,2,9,0,0,0,0,0,0,0,1,0,0,0,0
18493,289.38,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
27797,284.89,0.0,0.0,75,3,11,0,0,0,0,0,0,0,1,0,0,0,0
7396,287.92,0.0,0.0,20,1,5,0,0,0,0,0,0,0,1,0,0,0,0
8049,297.19,0.0,0.0,0,4,17,0,0,0,0,0,0,0,1,0,0,0,0
9292,287.15,0.0,0.0,40,3,12,0,0,0,0,0,0,0,1,0,0,0,0
15232,298.34,0.0,0.0,1,1,17,0,0,0,0,0,0,0,1,0,0,0,0
30380,274.65,0.0,0.0,90,1,7,0,0,0,0,0,0,0,1,0,0,0,0
3389,269.01,0.0,0.0,90,4,7,0,0,0,0,0,0,0,1,0,0,0,0
23306,279.93,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
3849,266.8,0.0,0.0,90,0,6,0,0,0,0,0,0,0,1,0,0,0,0
3662,264.76,0.0,0.0,1,3,15,0,0,0,0,0,0,0,1,0,0,0,0
45097,296.29,0.0,0.0,90,3,15,0,0,0,0,0,0,0,1,0,0,0,0
42609,272.36,0.0,0.0,1,2,10,0,0,0,0,0,0,0,1,0,0,0,0
8530,293.71,0.0,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
37712,284.36,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
22878,278.22,1.52,0.0,90,3,18,0,0,0,0,0,0,0,1,0,0,0,0
8424,285.42,0.0,0.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
18841,289.87,0.0,0.0,1,3,15,0,0,0,0,0,0,0,1,0,0,0,0
11019,274.7,0.25,0.0,64,2,19,0,0,0,0,0,0,0,1,0,0,0,0
15751,298.55,0.0,0.0,90,3,18,0,0,0,0,0,0,0,1,0,0,0,0
20070,268.08,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
24875,302.45,0.0,0.0,75,1,20,0,0,0,0,0,0,0,1,0,0,0,0
40639,263.61,0.0,0.0,90,1,17,0,0,0,0,0,0,0,1,0,0,0,0
34215,300.69,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
26617,285.18,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43604,290.72,0.0,0.0,20,4,16,0,0,0,0,0,0,0,1,0,0,0,0
40556,259.92,0.0,0.0,90,2,15,0,0,0,0,0,0,0,1,0,0,0,0
20747,267.8,0.0,0.0,90,3,11,0,0,0,0,0,0,0,1,0,0,0,0
3153,259.62,0.0,0.0,40,4,16,0,0,0,0,0,0,0,1,0,0,0,0
33251,276.69,0.0,0.0,90,3,10,0,0,0,0,0,0,0,1,0,0,0,0
4105,268.71,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
22373,275.55,0.0,0.0,75,0,6,0,0,0,0,0,0,0,1,0,0,0,0
6234,290.06,0.0,0.0,75,0,4,0,0,0,0,0,0,0,1,0,0,0,0
16243,288.99,0.0,0.0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0
23520,298.94,0.0,0.0,1,2,18,0,0,0,0,0,0,0,1,0,0,0,0
34864,284.34,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
40409,263.86,0.0,0.0,40,0,5,0,0,0,0,0,0,0,1,0,0,0,0
10924,260.57,0.0,0.0,90,2,17,0,0,0,0,0,0,0,1,0,0,0,0
2129,269.74,0.0,0.0,90,3,9,0,0,0,0,0,0,0,1,0,0,0,0
40648,263.94,0.0,0.0,90,1,21,0,0,0,0,0,0,0,1,0,0,0,0
14670,293.14,2.2,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36554,288.42,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
22063,277.44,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
27157,277.867,0.0,0.0,92,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1448,266.92,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
3500,270.82,0.0,0.0,90,3,7,0,0,0,0,0,0,0,1,0,0,0,0
36571,294.02,0.0,0.0,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0
26380,293.9,2.29,0.0,75,3,8,0,0,0,0,0,0,0,1,0,0,0,0
32385,283.94,0.0,0.0,40,2,21,0,0,0,0,0,0,0,1,0,0,0,0
37580,280.37,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
26696,286.45,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
18980,280.21,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
41936,278.95,0.0,0.0,75,4,17,0,0,0,0,0,0,0,1,0,0,0,0
39929,270.01,0.0,0.0,75,1,21,0,0,0,0,0,0,0,1,0,0,0,0
25795,293.24,0.0,0.0,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0
15866,300.9,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
21735,293.65,0.0,0.0,1,3,16,0,0,0,0,0,0,0,1,0,0,0,0
42985,265.88,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
836,278.22,0.0,0.0,90,4,7,0,0,0,0,0,0,0,1,0,0,0,0
18906,279.44,0.0,0.0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
36134,295.01,0.0,0.0,75,3,15,0,0,0,0,0,0,0,1,0,0,0,0
30665,275.95,0.0,0.0,90,4,15,0,0,0,0,0,0,0,1,0,0,0,0
33099,275.75,0.0,0.0,90,1,21,0,0,0,0,0,0,0,1,0,0,0,0
9538,278.95,1.09,0.0,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25195,296.58,1.02,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
42897,272.29,0.0,0.0,90,3,15,0,0,0,0,0,0,0,1,0,0,0,0
16036,288.65,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
10692,254.9,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
18294,293.79,2.62,0.0,40,0,3,0,0,0,0,0,0,0,1,0,0,0,0
20893,263.89,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
5446,273.61,0.0,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
7632,296.48,0.0,0.0,48,1,23,0,0,0,0,0,0,0,1,0,0,0,0
34609,300.95,0.0,0.0,75,3,16,0,0,0,0,0,0,0,1,0,0,0,0
45710,295.15,0.0,0.0,75,3,10,0,0,0,0,0,0,0,1,0,0,0,0
45582,295.49,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
28394,274.71,0.0,0.0,90,1,19,0,0,0,0,0,0,0,1,0,0,0,0
30132,272.51,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
19474,281.44,0.0,0.0,1,3,12,0,0,0,0,0,0,0,1,0,0,0,0
46571,301.43,0.0,0.0,5,3,12,0,0,0,0,0,0,0,1,0,0,0,0
43506,288.58,0.0,0.0,20,3,14,0,0,0,0,0,0,0,1,0,0,0,0
38576,274.82,0.0,0.0,75,0,4,0,0,0,0,0,0,0,1,0,0,0,0
26931,282.88,0.28,0.0,92,1,19,0,0,0,0,0,0,0,1,0,0,0,0
16201,293.02,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
21537,276.73,0.0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
28209,273.84,0.0,0.0,90,3,16,0,0,0,0,0,0,0,1,0,0,0,0
16814,293.11,2.91,0.0,90,3,6,0,0,0,0,0,0,0,1,0,0,0,0
22817,278.47,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
47568,288.01,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
32275,287.97,0.0,0.0,1,2,20,0,0,0,0,0,0,0,1,0,0,0,0
43966,282.95,0.0,0.0,75,1,5,0,0,0,0,0,0,0,1,0,0,0,0
28356,273.95,0.0,0.0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0
15283,303.9,0.0,0.0,1,2,15,0,0,0,0,0,0,0,1,0,0,0,0
39303,283.82,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20073,265.5,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45258,300.44,0.0,0.0,40,3,17,0,0,0,0,0,0,0,1,0,0,0,0
12084,257.26,0.0,0.0,1,2,21,0,0,0,0,0,0,0,1,0,0,0,0
40927,265.72,0.0,0.0,90,2,10,0,0,0,0,0,0,0,1,0,0,0,0
39138,270.61,0.0,0.0,90,3,6,0,0,0,0,0,0,0,1,0,0,0,0
5330,272.47,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
31787,267.83,0.0,0.0,1,4,8,0,0,0,0,0,0,0,1,0,0,0,0
26128,301.13,0.0,0.0,40,2,17,0,0,0,0,0,0,0,1,0,0,0,0
13745,269.18,0.0,0.0,40,3,6,0,0,0,0,0,0,0,1,0,0,0,0
26779,289.94,0.0,0.0,100,3,11,0,0,0,0,0,0,0,1,0,0,0,0
19863,272.58,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44064,288.58,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19462,279.69,0.0,0.0,1,4,16,0,0,0,0,0,0,0,1,0,0,0,0
501,288.61,0.0,0.0,75,3,12,0,0,0,0,0,0,0,1,0,0,0,0
20852,269.28,0.0,0.0,90,2,11,0,0,0,0,0,0,0,1,0,0,0,0
23327,280.89,0.0,0.0,90,4,16,0,0,0,0,0,0,0,1,0,0,0,0
12475,255.78,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
47300,294.49,0.25,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17897,293.81,0.0,0.0,1,3,8,0,0,0,0,0,0,0,1,0,0,0,0
7971,290.43,0.0,0.0,64,2,9,0,0,0,0,0,0,0,1,0,0,0,0
22212,288.35,0.0,0.0,75,3,12,0,0,0,0,0,0,0,1,0,0,0,0
36465,298.02,0.0,0.0,75,2,20,0,0,0,0,0,0,0,1,0,0,0,0
35123,298.33,0.0,0.0,40,3,11,0,0,0,0,0,0,0,1,0,0,0,0
15210,289.3,0.0,0.0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0
35576,299.29,0.0,0.0,1,2,11,0,0,0,0,0,0,0,1,0,0,0,0
4531,272.68,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
37629,289.57,0.0,0.0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20427,271.52,0.0,0.0,1,4,16,0,0,0,0,0,0,0,1,0,0,0,0
34742,292.78,0.0,0.0,90,3,14,0,0,0,0,0,0,0,1,0,0,0,0
2038,276.28,0.0,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
33574,290.09,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1297,280.5,0.0,0.0,40,3,6,0,0,0,0,0,0,0,1,0,0,0,0
13915,278.56,0.25,0.0,1,4,8,0,0,0,0,0,0,0,1,0,0,0,0
9465,284.4,0.0,0.0,92,3,18,0,0,0,0,0,0,0,1,0,0,0,0
38812,262.95,0.0,0.0,75,3,9,0,0,0,0,0,0,0,1,0,0,0,0
7227,295.01,0.0,0.0,36,3,9,0,0,0,0,0,0,0,1,0,0,0,0
29737,261.59,0.0,0.0,40,3,14,0,0,0,0,0,0,0,1,0,0,0,0
21672,292.46,0.0,0.0,40,4,16,0,0,0,0,0,0,0,1,0,0,0,0
45875,301.61,0.0,0.0,75,2,12,0,0,0,0,0,0,0,1,0,0,0,0
32480,292.68,0.0,0.0,75,2,21,0,0,0,0,0,0,0,1,0,0,0,0
17646,293.82,5.92,0.0,90,1,21,0,0,0,0,0,0,0,1,0,0,0,0
22351,265.65,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
26736,299.58,0.0,0.0,0,3,15,0,0,0,0,0,0,0,1,0,0,0,0
24949,293.73400000000004,0.0,0.0,88,2,19,0,0,0,0,0,0,0,1,0,0,0,0
11470,266.15,0.0,0.0,90,2,12,0,0,0,0,0,0,0,1,0,0,0,0
31346,279.27,0.0,0.0,75,4,16,0,0,0,0,0,0,0,1,0,0,0,0
44313,289.72,0.0,0.0,90,4,7,0,0,0,0,0,0,0,1,0,0,0,0
48036,296.52,0.0,0.0,75,3,15,0,0,0,0,0,0,0,1,0,0,0,0
459,281.7,0.0,0.0,100,2,9,0,0,0,0,0,0,0,1,0,0,0,0
43560,285.58,0.0,0.0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0
5432,277.12,0.0,0.0,90,3,15,0,0,0,0,0,0,0,1,0,0,0,0
7592,289.97,0.0,0.0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0
39885,270.22,0.0,0.0,75,0,3,0,0,0,0,0,0,0,1,0,0,0,0
2737,261.6,0.0,0.0,20,4,7,0,0,0,0,0,0,0,1,0,0,0,0
11190,264.25,0.0,0.0,64,3,14,0,0,0,0,0,0,0,1,0,0,0,0
15424,296.15,0.0,0.0,88,1,23,0,0,0,0,0,0,0,1,0,0,0,0
26590,286.49,0.0,0.0,75,1,21,0,0,0,0,0,0,0,1,0,0,0,0
20991,271.65,0.0,0.0,90,1,17,0,0,0,0,0,0,0,1,0,0,0,0
11201,266.79,0.0,0.0,64,2,19,0,0,0,0,0,0,0,1,0,0,0,0
28841,271.07,0.0,0.0,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0
3564,268.54,0.0,0.0,90,3,18,0,0,0,0,0,0,0,1,0,0,0,0
47087,293.15,0.93,0.0,75,1,8,0,0,0,0,0,0,0,1,0,0,0,0
47929,290.88,10.6,0.0,90,2,19,0,0,0,0,0,0,0,1,0,0,0,0
35078,299.95,0.0,0.0,75,1,21,0,0,0,0,0,0,0,1,0,0,0,0
13805,292.54,0.0,0.0,20,2,20,0,0,0,0,0,0,0,1,0,0,0,0
7998,286.09,0.25,0.0,48,2,12,0,0,0,0,0,0,0,1,0,0,0,0
3463,267.49,0.0,0.0,75,1,20,0,0,0,0,0,0,0,1,0,0,0,0
6853,287.68,0.25,0.0,92,3,12,0,0,0,0,0,0,0,1,0,0,0,0
44014,283.08,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46543,303.81,0.0,0.0,20,3,15,0,0,0,0,0,0,0,1,0,0,0,0
16427,293.76,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
10269,271.56,0.0,0.0,64,2,18,0,0,0,0,0,0,0,1,0,0,0,0
18169,281.38,0.0,0.0,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0
19313,288.29,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
1388,284.82,0.0,0.0,75,2,18,0,0,0,0,0,0,0,1,0,0,0,0
43836,298.44,0.0,0.0,75,2,18,0,0,0,0,0,0,0,1,0,0,0,0
33560,291.08,0.0,0.0,20,3,11,0,0,0,0,0,0,0,1,0,0,0,0
21619,275.36,0.0,0.0,90,1,23,0,0,0,0,0,0,0,1,0,0,0,0
31059,270.471,0.0,0.0,20,3,10,0,0,0,0,0,0,0,1,0,0,0,0
4478,268.48,0.0,0.0,1,3,11,0,0,0,0,0,0,0,1,0,0,0,0
33554,279.22,0.0,0.0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0
19855,274.22,0.0,0.0,90,1,19,0,0,0,0,0,0,0,1,0,0,0,0
15179,294.91,0.0,0.0,76,3,11,0,0,0,0,0,0,0,1,0,0,0,0
43584,286.44,0.0,0.0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0
3305,255.98,0.0,0.0,77,3,16,0,0,0,0,0,0,0,1,0,0,0,0
17308,288.69,0.0,0.0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
19964,277.01,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
37527,284.0,0.0,0.0,5,1,22,0,0,0,0,0,0,0,1,0,0,0,0
6190,292.97,0.0,0.0,75,1,5,0,0,0,0,0,0,0,1,0,0,0,0
24076,293.89,0.0,0.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1518,263.55,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
11130,248.39,0.0,0.0,40,1,22,0,0,0,0,0,0,0,1,0,0,0,0
28276,267.88,0.0,0.0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0
13476,280.56,0.0,0.0,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32091,275.22,0.0,0.0,90,1,9,0,0,0,0,0,0,0,1,0,0,0,0
22143,279.84,0.0,0.0,90,3,12,0,0,0,0,0,0,0,1,0,0,0,0
15142,297.57,0.0,0.0,8,3,10,0,0,0,0,0,0,0,1,0,0,0,0
8268,289.33,0.0,0.0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
5111,271.21,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
22636,284.71,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
8418,290.33,0.0,0.0,0,2,21,0,0,0,0,0,0,0,1,0,0,0,0
40252,249.61,0.0,0.0,5,1,21,0,0,0,0,0,0,0,1,0,0,0,0
5004,276.2,0.0,0.0,90,2,18,0,0,0,0,0,0,0,1,0,0,0,0
23834,294.94,0.0,0.0,40,3,18,0,0,0,0,0,0,0,1,0,0,0,0
33017,287.96,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
23184,284.71,1.44,0.0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
36959,282.49,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14957,292.3,0.0,0.0,1,1,23,0,0,0,0,0,0,0,1,0,0,0,0
27305,277.268,0.0,0.0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0
32122,276.15,0.0,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
13608,284.08,0.25,0.0,90,3,13,0,0,0,0,0,0,0,1,0,0,0,0
13227,275.8,1.87,0.0,90,3,15,0,0,0,0,0,0,0,1,0,0,0,0
43555,288.58,0.0,0.0,40,4,15,0,0,0,0,0,0,0,1,0,0,0,0
39906,276.72,0.0,0.0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0
39501,270.75,0.0,0.0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0
576,289.62,0.0,0.0,90,4,17,0,0,0,0,0,0,0,1,0,0,0,0
17203,291.7,0.0,0.0,40,0,5,0,0,0,0,0,0,0,1,0,0,0,0
47278,294.53,0.25,0.0,75,2,8,0,0,0,0,0,0,0,1,0,0,0,0
21837,278.22,0.0,0.0,90,1,5,0,0,0,0,0,0,0,1,0,0,0,0
41765,272.62,0.0,0.0,5,4,16,0,0,0,0,0,0,0,1,0,0,0,0
531,288.16,0.0,0.0,90,3,18,0,0,0,0,0,0,0,1,0,0,0,0
26643,290.53,0.51,0.0,90,1,20,0,0,0,0,0,0,0,1,0,0,0,0
22644,285.29,0.0,0.0,90,4,8,0,0,0,0,0,0,0,1,0,0,0,0
21065,265.64,0.0,0.0,90,3,11,0,0,0,0,0,0,0,1,0,0,0,0
44687,301.51,0.0,0.0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0
18431,282.72,0.0,0.0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
17077,298.28,0.0,0.0,40,3,15,0,0,0,0,0,0,0,1,0,0,0,0
46193,290.88,0.0,0.0,75,2,22,0,0,0,0,0,0,0,1,0,0,0,0
4628,279.62,0.0,0.0,1,4,16,0,0,0,0,0,0,0,1,0,0,0,0
2890,274.35,0.0,0.0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4462,269.53,0.0,0.0,1,2,19,0,0,0,0,0,0,0,1,0,0,0,0
47297,295.01,0.25,0.0,1,1,23,0,0,0,0,0,0,0,1,0,0,0,0
45601,292.82,0.0,0.0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,0
18857,285.84,3.13,0.0,90,0,4,0,0,0,0,0,0,0,1,0,0,0,0
10553,254.15,0.0,0.0,64,3,16,0,0,0,0,0,0,0,1,0,0,0,0
12555,249.15,0.0,0.0,20,2,9,0,0,0,0,0,0,0,1,0,0,0,0
